state,state_heuristic,first_mover_opt_move,second_mover_opt_move
"(1, -1, -1, 1, 0, -1, 0, 1, 1)",5.162349583426394e-09,"[4, 6]","[4, 6]"
"(1, -1, -1, 1, 0, -1, 0, 1, 0)",1.935881093784898e-07,[6],[4]
"(1, -1, -1, 1, 0, 0, -1, 1, 1)",-2.0649398333705576e-08,[5],[4]
"(1, -1, -1, 1, 0, 0, -1, 1, 0)",-3.613644708398476e-08,[4],"[5, 8]"
"(1, -1, -1, 1, 0, 0, 1, 1, -1)",2.0907515812876897e-07,,
"(1, -1, -1, 1, 0, 0, 0, 1, -1)",1.935881093784898e-07,[6],[4]
"(1, -1, -1, 1, 0, 0, 0, 1, 0)",5.188161331343525e-07,"[5, 8]",[6]
"(1, -1, -1, 1, -1, 0, 1, 0, 1)",2.0907515812876897e-07,,
"(1, -1, -1, 1, -1, 0, 0, 0, 1)",1.4196461354422586e-07,[6],[5]
"(1, -1, -1, 1, 0, -1, 1, 0, 1)",2.0907515812876897e-07,,
"(1, -1, -1, 1, 0, -1, 0, 0, 1)",4.2331266584096436e-07,"[4, 6]",[7]
"(1, -1, -1, 1, 0, 0, -1, 0, 1)",1.6777636146135782e-07,[4],"[5, 7]"
"(1, -1, -1, 1, 0, 0, 1, -1, 1)",2.0907515812876897e-07,,
"(1, -1, -1, 1, 0, 0, 0, -1, 1)",3.9750091792383236e-07,"[4, 6]",[5]
"(1, -1, -1, 1, 0, 0, 0, 0, 1)",1.1305545587703804e-06,[5],[4]
"(1, -1, -1, 1, 0, 0, 0, 0, 0)",2.1560553035180334e-05,[6],[7]
"(1, -1, 0, 1, -1, 1, -1, 1, -1)",0.0,[2],[2]
"(1, -1, 0, 1, -1, 1, -1, 1, 0)",-2.3230573125418773e-08,[8],[2]
"(1, -1, 0, 1, -1, 1, -1, -1, 1)",-2.3230573125418773e-08,,
"(1, -1, 0, 1, -1, 1, -1, 0, 1)",-4.6461146250837546e-08,"[2, 7]","[2, 7]"
"(1, -1, 0, 1, -1, 1, -1, 0, 0)",-9.292229250167509e-08,"[2, 7]",[8]
"(1, -1, 0, 1, -1, 1, 0, -1, 0)",-1.8816764231589208e-06,,
"(1, -1, 0, 1, -1, 1, 1, 0, -1)",2.0907515812876897e-07,,
"(1, -1, 0, 1, -1, 1, 0, 1, -1)",2.581174791713197e-09,[2],[6]
"(1, -1, 0, 1, -1, 1, 0, 0, -1)",1.884257597950634e-07,[6],[2]
"(1, -1, 0, 1, -1, 1, 0, 0, 0)",-1.6442083423213068e-06,[8],[7]
"(1, -1, 0, 1, -1, 0, 1, 0, 0)",1.6935087808430286e-05,,
"(1, -1, 0, 1, -1, -1, 1, 1, 0)",2.0907515812876897e-07,,
"(1, -1, 0, 1, -1, -1, -1, 1, 1)",0.0,[2],[2]
"(1, -1, 0, 1, -1, -1, 0, 1, 1)",2.581174791713197e-09,[2],[6]
"(1, -1, 0, 1, -1, -1, 0, 1, 0)",2.142375077121954e-07,[6],"[2, 8]"
"(1, -1, 0, 1, -1, 0, -1, 1, 1)",-2.3230573125418773e-08,[5],[2]
"(1, -1, 0, 1, -1, 0, -1, 1, 0)",-4.6461146250837546e-08,[2],"[5, 8]"
"(1, -1, 0, 1, -1, 0, 1, 1, -1)",2.0907515812876897e-07,,
"(1, -1, 0, 1, -1, 0, 0, 1, -1)",2.1423750771219536e-07,[6],"[2, 5]"
"(1, -1, 0, 1, -1, 0, 0, 1, 0)",5.497902306349111e-07,[5],[6]
"(1, -1, 0, 1, -1, -1, 1, 0, 1)",2.0907515812876897e-07,,
"(1, -1, 0, 1, -1, -1, 0, 0, 1)",1.884257597950634e-07,[6],[2]
"(1, -1, 0, 1, -1, 0, -1, 0, 1)",-9.292229250167509e-08,"[2, 7]",[5]
"(1, -1, 0, 1, -1, 0, 0, -1, 1)",-1.8816764231589208e-06,,
"(1, -1, 0, 1, -1, 0, 0, 0, 1)",-1.6442083423213065e-06,[5],[7]
"(1, -1, 0, 1, -1, 0, 0, 0, 0)",1.2645175304602952e-05,[6],[5]
"(1, -1, 0, 1, 1, -1, -1, 1, -1)",0.0,[2],[2]
"(1, -1, 0, 1, 1, -1, -1, 1, 0)",2.581174791713197e-09,[2],[8]
"(1, -1, 0, 1, 1, -1, -1, 0, 1)",2.0907515812876897e-07,,
"(1, -1, 0, 1, 1, -1, -1, 0, 0)",2.1423750771219536e-07,[8],"[2, 7]"
"(1, -1, 0, 1, 1, -1, 1, -1, 0)",2.0907515812876897e-07,,
"(1, -1, 0, 1, 1, -1, 0, -1, 1)",2.0907515812876897e-07,,
"(1, -1, 0, 1, 1, -1, 0, -1, 0)",4.233126658409643e-07,"[6, 8]",[2]
"(1, -1, 0, 1, 1, -1, 1, 0, -1)",2.0907515812876897e-07,,
"(1, -1, 0, 1, 1, -1, 0, 1, -1)",-2.3230573125418773e-08,[6],[2]
"(1, -1, 0, 1, 1, -1, 0, 0, -1)",1.884257597950634e-07,[6],[7]
"(1, -1, 0, 1, 1, -1, 0, 0, 0)",1.2234768512720553e-06,[7],[8]
"(1, -1, 0, 1, 0, -1, 1, 0, 0)",1.6935087808430286e-05,,
"(1, -1, 0, 1, 0, -1, -1, 1, 1)",2.581174791713197e-09,[2],[4]
"(1, -1, 0, 1, 0, -1, -1, 1, 0)",5.162349583426394e-09,"[4, 8]",[2]
"(1, -1, 0, 1, 0, -1, 1, 1, -1)",2.0907515812876897e-07,,
"(1, -1, 0, 1, 0, -1, 0, 1, -1)",1.884257597950634e-07,[6],[4]
"(1, -1, 0, 1, 0, -1, 0, 1, 0)",6.014137264691749e-07,[4],[6]
"(1, -1, 0, 1, 0, -1, -1, 0, 1)",2.142375077121954e-07,[4],"[2, 7]"
"(1, -1, 0, 1, 0, -1, 1, -1, 1)",2.0907515812876897e-07,,
"(1, -1, 0, 1, 0, -1, 0, -1, 1)",3.9750091792383236e-07,"[4, 6]",[2]
"(1, -1, 0, 1, 0, -1, 0, 0, 1)",1.2234768512720556e-06,[2],[4]
"(1, -1, 0, 1, 0, -1, 0, 0, 0)",2.0584868963912746e-05,[6],"[2, 7]"
"(1, -1, 0, 1, 1, 1, -1, -1, 0)",2.0907515812876897e-07,,
"(1, -1, 0, 1, 1, 0, -1, -1, 1)",2.0907515812876897e-07,,
"(1, -1, 0, 1, 1, 0, -1, -1, 0)",3.9750091792383236e-07,"[5, 8]",[2]
"(1, -1, 0, 1, 1, 1, -1, 0, -1)",2.0907515812876897e-07,,
"(1, -1, 0, 1, 1, 0, -1, 1, -1)",2.581174791713197e-09,[2],[5]
"(1, -1, 0, 1, 1, 0, -1, 0, -1)",1.884257597950634e-07,[5],[2]
"(1, -1, 0, 1, 1, 0, -1, 0, 0)",1.2234768512720553e-06,[2],[8]
"(1, -1, 0, 1, 0, 1, -1, -1, 1)",-2.0649398333705576e-08,[2],[4]
"(1, -1, 0, 1, 0, 1, -1, -1, 0)",1.4196461354422586e-07,[4],[2]
"(1, -1, 0, 1, 0, 1, -1, 1, -1)",2.581174791713197e-09,[2],[4]
"(1, -1, 0, 1, 0, 1, -1, 0, -1)",1.884257597950634e-07,[4],[2]
"(1, -1, 0, 1, 0, 1, -1, 0, 0)",4.0524444229897194e-07,[8],[4]
"(1, -1, 0, 1, 0, 0, -1, 1, -1)",5.162349583426394e-09,"[4, 5]",[2]
"(1, -1, 0, 1, 0, 0, -1, 1, 0)",-7.227289416796952e-08,"[5, 8]",[4]
"(1, -1, 0, 1, 0, 0, -1, -1, 1)",1.6777636146135782e-07,[4],"[2, 5]"
"(1, -1, 0, 1, 0, 0, -1, 0, 1)",4.568679381332359e-07,[5],[4]
"(1, -1, 0, 1, 0, 0, -1, 0, 0)",1.8377964516997963e-06,[4],[2]
"(1, -1, 0, 1, 1, 1, 0, -1, -1)",2.0907515812876897e-07,,
"(1, -1, 0, 1, 1, 0, 1, -1, -1)",2.0907515812876897e-07,,
"(1, -1, 0, 1, 1, 0, 0, -1, -1)",3.9750091792383236e-07,"[5, 6]",[2]
"(1, -1, 0, 1, 1, 0, 0, -1, 0)",1.845539976074936e-06,[2],"[6, 8]"
"(1, -1, 0, 1, 0, 1, 1, -1, -1)",2.0907515812876897e-07,,
"(1, -1, 0, 1, 0, 1, 0, -1, -1)",3.716891700067004e-07,"[4, 6]",[2]
"(1, -1, 0, 1, 0, 1, 0, -1, 0)",-9.705217216841623e-07,[2],[4]
"(1, -1, 0, 1, 0, 0, 1, -1, 0)",1.6935087808430286e-05,,
"(1, -1, 0, 1, 0, 0, 0, -1, 1)",-9.188982258498982e-07,"[2, 5]",[4]
"(1, -1, 0, 1, 0, 0, 0, -1, 0)",1.5257324193816708e-05,[6],[2]
"(1, -1, 0, 1, 1, 0, 0, 0, -1)",1.1718533554377916e-06,"[2, 7]","[5, 6]"
"(1, -1, 0, 1, 0, 1, 0, 0, -1)",1.1718533554377916e-06,[2],"[4, 6]"
"(1, -1, 0, 1, 0, 0, 1, 0, -1)",1.6935087808430286e-05,,
"(1, -1, 0, 1, 0, 0, 0, 1, -1)",6.014137264691749e-07,[4],[6]
"(1, -1, 0, 1, 0, 0, 0, 0, -1)",2.037837498057569e-05,[6],[2]
"(1, -1, 0, 1, 0, 0, 0, 0, 0)",9.226409292978824e-05,[2],[6]
"(1, -1, -1, -1, 1, 1, 1, -1, 1)",2.581174791713197e-09,,
"(1, -1, -1, -1, 1, 1, 1, -1, 0)",2.581174791713197e-09,[8],[8]
"(1, -1, -1, -1, 1, 1, 1, 1, -1)",0.0,,
"(1, -1, -1, -1, 1, 1, 1, 0, -1)",0.0,[7],[7]
"(1, -1, -1, -1, 1, 1, 1, 0, 0)",2.581174791713197e-09,[7],[8]
"(1, -1, -1, -1, 1, 1, -1, 1, 1)",2.581174791713197e-09,,
"(1, -1, -1, -1, 1, 1, -1, 1, 0)",2.581174791713197e-09,[8],[8]
"(1, -1, -1, -1, 1, 1, 0, 1, -1)",0.0,[6],[6]
"(1, -1, -1, -1, 1, 1, 0, 1, 0)",2.581174791713197e-09,[6],[8]
"(1, -1, -1, -1, 1, 1, 0, 0, 1)",2.0907515812876897e-07,,
"(1, -1, -1, -1, 1, 1, 0, 0, 0)",2.1423750771219536e-07,[8],"[6, 7]"
"(1, -1, -1, 0, 1, 1, -1, 1, -1)",2.581174791713197e-09,[3],[3]
"(1, -1, -1, 0, 1, 1, -1, 1, 0)",5.162349583426394e-09,"[3, 8]","[3, 8]"
"(1, -1, -1, 0, 1, 1, -1, 0, 1)",2.0907515812876897e-07,,
"(1, -1, -1, 0, 1, 1, -1, 0, 0)",4.233126658409643e-07,"[3, 8]",[7]
"(1, -1, -1, 1, 1, 1, 1, -1, -1)",2.581174791713197e-09,,
"(1, -1, -1, 0, 1, 1, 1, -1, -1)",2.581174791713197e-09,[3],[3]
"(1, -1, -1, 0, 1, 1, 1, -1, 0)",5.162349583426394e-09,"[3, 8]","[3, 8]"
"(1, -1, -1, 0, 1, 1, 0, -1, 1)",2.0907515812876897e-07,,
"(1, -1, -1, 0, 1, 1, 0, -1, 0)",4.233126658409643e-07,"[3, 8]",[6]
"(1, -1, -1, 0, 1, 1, 1, 0, -1)",2.581174791713197e-09,[7],[3]
"(1, -1, -1, 0, 1, 1, 0, 1, -1)",2.581174791713197e-09,[6],[3]
"(1, -1, -1, 0, 1, 1, 0, 0, -1)",2.142375077121954e-07,[3],"[6, 7]"
"(1, -1, -1, 0, 1, 1, 0, 0, 0)",1.2751003471063193e-06,"[6, 7]",[3]
"(1, -1, -1, -1, 1, -1, 1, 1, 1)",2.581174791713197e-09,,
"(1, -1, -1, -1, 1, -1, 1, 1, 0)",2.581174791713197e-09,[8],[8]
"(1, -1, -1, -1, 1, 0, 1, 1, -1)",0.0,[5],[5]
"(1, -1, -1, -1, 1, 0, 1, 1, 0)",2.581174791713197e-09,[5],[8]
"(1, -1, -1, -1, 1, 0, 1, 0, 1)",2.0907515812876897e-07,,
"(1, -1, -1, -1, 1, 0, 1, 0, 0)",2.1423750771219536e-07,[8],"[5, 7]"
"(1, -1, -1, 0, 1, -1, 1, 1, -1)",-2.3230573125418773e-08,,
"(1, -1, -1, 0, 1, -1, 1, 1, 0)",-2.0649398333705576e-08,[3],[8]
"(1, -1, -1, 0, 1, -1, 1, 0, 1)",2.0907515812876897e-07,,
"(1, -1, -1, 0, 1, -1, 1, 0, 0)",3.9750091792383236e-07,"[3, 8]",[7]
"(1, -1, -1, 0, 1, 0, 1, -1, 1)",2.0907515812876897e-07,,
"(1, -1, -1, 0, 1, 0, 1, -1, 0)",4.233126658409643e-07,"[3, 8]",[5]
"(1, -1, -1, 0, 1, 0, 1, 1, -1)",-2.3230573125418773e-08,[3],[5]
"(1, -1, -1, 0, 1, 0, 1, 0, -1)",1.884257597950634e-07,[3],[7]
"(1, -1, -1, 0, 1, 0, 1, 0, 0)",1.2234768512720553e-06,[7],[8]
"(1, -1, -1, -1, 1, 0, 0, 1, 1)",2.0907515812876897e-07,,
"(1, -1, -1, -1, 1, 0, 0, 1, 0)",2.1423750771219536e-07,[8],"[5, 6]"
"(1, -1, -1, 0, 1, -1, 0, 1, 1)",2.0907515812876897e-07,,
"(1, -1, -1, 0, 1, -1, 0, 1, 0)",1.6777636146135782e-07,[8],"[3, 6]"
"(1, -1, -1, 0, 1, 0, -1, 1, 1)",2.0907515812876897e-07,,
"(1, -1, -1, 0, 1, 0, -1, 1, 0)",2.1939985729562175e-07,[8],"[3, 5]"
"(1, -1, -1, 0, 1, 0, 0, 1, -1)",-4.129879666741115e-08,[5],[6]
"(1, -1, -1, 0, 1, 0, 0, 1, 0)",5.601149298017638e-07,[6],[8]
"(1, -1, -1, 0, 1, 0, 0, 0, 1)",1.6935087808430286e-05,,
"(1, -1, -1, 0, 1, 0, 0, 0, 0)",2.183931991268536e-05,[8],[7]
"(1, -1, 0, -1, 1, 1, -1, 1, -1)",0.0,[2],[2]
"(1, -1, 0, -1, 1, 1, -1, 1, 0)",2.581174791713197e-09,[2],[8]
"(1, -1, 0, -1, 1, 1, -1, 0, 1)",2.0907515812876897e-07,,
"(1, -1, 0, -1, 1, 1, -1, 0, 0)",2.1423750771219536e-07,[8],"[2, 7]"
"(1, -1, 0, -1, 1, 1, 1, -1, -1)",2.581174791713197e-09,[2],[2]
"(1, -1, 0, -1, 1, 1, 1, -1, 0)",5.162349583426394e-09,"[2, 8]","[2, 8]"
"(1, -1, 0, -1, 1, 1, 0, -1, 1)",2.0907515812876897e-07,,
"(1, -1, 0, -1, 1, 1, 0, -1, 0)",2.1939985729562175e-07,[8],"[2, 6]"
"(1, -1, 0, -1, 1, 1, 1, 0, -1)",2.581174791713197e-09,[7],[2]
"(1, -1, 0, -1, 1, 1, 0, 1, -1)",0.0,"[2, 6]","[2, 6]"
"(1, -1, 0, -1, 1, 1, 0, 0, -1)",5.162349583426394e-09,"[2, 6]",[7]
"(1, -1, 0, -1, 1, 1, 0, 0, 0)",6.530372223034389e-07,[7],[8]
"(1, -1, 0, -1, 1, -1, 1, 1, -1)",2.581174791713197e-09,[2],[2]
"(1, -1, 0, -1, 1, -1, 1, 1, 0)",5.162349583426394e-09,"[2, 8]","[2, 8]"
"(1, -1, 0, -1, 1, -1, 1, 0, 1)",2.0907515812876897e-07,,
"(1, -1, 0, -1, 1, -1, 1, 0, 0)",4.233126658409643e-07,"[2, 8]",[7]
"(1, -1, 0, -1, 1, 0, 1, -1, 1)",2.0907515812876897e-07,,
"(1, -1, 0, -1, 1, 0, 1, -1, 0)",4.233126658409643e-07,"[2, 8]",[5]
"(1, -1, 0, -1, 1, 0, 1, 1, -1)",2.581174791713197e-09,[5],[2]
"(1, -1, 0, -1, 1, 0, 1, 0, -1)",2.142375077121954e-07,[2],"[5, 7]"
"(1, -1, 0, -1, 1, 0, 1, 0, 0)",1.2751003471063193e-06,"[5, 7]",[2]
"(1, -1, 0, -1, 1, -1, 0, 1, 1)",2.0907515812876897e-07,,
"(1, -1, 0, -1, 1, -1, 0, 1, 0)",2.1939985729562175e-07,[8],"[2, 6]"
"(1, -1, 0, -1, 1, 0, -1, 1, 1)",2.0907515812876897e-07,,
"(1, -1, 0, -1, 1, 0, -1, 1, 0)",2.1423750771219536e-07,[8],"[2, 5]"
"(1, -1, 0, -1, 1, 0, 0, 1, -1)",5.162349583426394e-09,"[2, 6]",[5]
"(1, -1, 0, -1, 1, 0, 0, 1, 0)",6.530372223034389e-07,[5],[8]
"(1, -1, 0, -1, 1, 0, 0, 0, 1)",1.6935087808430286e-05,,
"(1, -1, 0, -1, 1, 0, 0, 0, 0)",2.07913629472498e-05,[8],"[5, 7]"
"(1, -1, 0, 0, 1, -1, 1, -1, 1)",2.0907515812876897e-07,,
"(1, -1, 0, 0, 1, -1, 1, -1, 0)",6.272254743863069e-07,"[2, 3, 8]","[2, 3, 8]"
"(1, -1, 0, 0, 1, -1, 1, 1, -1)",-2.0649398333705576e-08,[3],[2]
"(1, -1, 0, 0, 1, -1, 1, 0, -1)",3.9750091792383236e-07,"[2, 3]",[7]
"(1, -1, 0, 0, 1, -1, 1, 0, 0)",1.845539976074936e-06,[7],"[2, 8]"
"(1, -1, 0, 0, 1, -1, -1, 1, 1)",2.0907515812876897e-07,,
"(1, -1, 0, 0, 1, -1, -1, 1, 0)",2.1423750771219536e-07,[8],"[2, 3]"
"(1, -1, 0, 0, 1, -1, 0, 1, -1)",-4.129879666741115e-08,[2],[3]
"(1, -1, 0, 0, 1, -1, 0, 1, 0)",5.601149298017638e-07,[3],[8]
"(1, -1, 0, 0, 1, -1, 0, 0, 1)",1.6935087808430286e-05,,
"(1, -1, 0, 0, 1, -1, 0, 0, 0)",2.1839319912685358e-05,[8],[7]
"(1, -1, 0, 0, 1, 1, -1, -1, 1)",2.0907515812876897e-07,,
"(1, -1, 0, 0, 1, 1, -1, -1, 0)",3.9750091792383236e-07,"[3, 8]",[2]
"(1, -1, 0, 0, 1, 1, -1, 1, -1)",2.581174791713197e-09,[2],[3]
"(1, -1, 0, 0, 1, 1, -1, 0, -1)",1.884257597950634e-07,[3],[2]
"(1, -1, 0, 0, 1, 1, -1, 0, 0)",1.2234768512720553e-06,[2],[8]
"(1, -1, 0, 0, 1, 0, -1, 1, -1)",5.162349583426394e-09,"[3, 5]",[2]
"(1, -1, 0, 0, 1, 0, -1, 1, 0)",6.530372223034389e-07,[2],[8]
"(1, -1, 0, 0, 1, 0, -1, 0, 1)",1.6935087808430286e-05,,
"(1, -1, 0, 0, 1, 0, -1, 0, 0)",2.0584868963912746e-05,[8],[2]
"(1, -1, 0, 0, 1, 1, 1, -1, -1)",5.162349583426394e-09,"[2, 3]","[2, 3]"
"(1, -1, 0, 0, 1, 1, 0, -1, -1)",1.935881093784898e-07,[3],[2]
"(1, -1, 0, 0, 1, 1, 0, -1, 0)",1.2338015504389082e-06,[2],[8]
"(1, -1, 0, 0, 1, 0, 1, -1, -1)",4.2331266584096436e-07,"[2, 3]",[5]
"(1, -1, 0, 0, 1, 0, 1, -1, 0)",1.8971634719091998e-06,[5],"[2, 3]"
"(1, -1, 0, 0, 1, 0, 0, -1, 1)",1.6935087808430286e-05,,
"(1, -1, 0, 0, 1, 0, 0, -1, 0)",2.3093770861457973e-05,[8],[2]
"(1, -1, 0, 0, 1, 1, 0, 0, -1)",6.014137264691749e-07,[2],[3]
"(1, -1, 0, 0, 1, 0, 1, 0, -1)",1.2234768512720556e-06,[7],[2]
"(1, -1, 0, 0, 1, 0, 0, 1, -1)",-7.227289416796952e-08,"[3, 6]","[2, 5]"
"(1, -1, 0, 0, 1, 0, 0, 0, -1)",3.4742612696459633e-06,[6],[7]
"(1, -1, 0, 0, 1, 0, 0, 0, 0)",0.0001116229038676372,[7],[8]
"(1, -1, -1, -1, -1, 1, 1, 1, 1)",2.581174791713197e-09,,
"(1, -1, -1, -1, -1, 1, 1, 1, 0)",2.581174791713197e-09,[8],[8]
"(1, -1, -1, -1, 0, 1, 1, 1, -1)",0.0,[4],[4]
"(1, -1, -1, -1, 0, 1, 1, 1, 0)",2.581174791713197e-09,[4],[8]
"(1, -1, -1, -1, -1, 1, 1, 0, 1)",2.581174791713197e-09,[7],[7]
"(1, -1, -1, -1, 0, 1, 1, -1, 1)",2.581174791713197e-09,[4],[4]
"(1, -1, -1, -1, 0, 1, 1, 0, 1)",5.162349583426394e-09,"[4, 7]","[4, 7]"
"(1, -1, -1, -1, 0, 1, 1, 0, 0)",1.0324699166852788e-08,[8],"[4, 7]"
"(1, -1, -1, 0, -1, 1, 1, 1, -1)",2.581174791713197e-09,[3],[3]
"(1, -1, -1, 0, -1, 1, 1, 1, 0)",5.162349583426394e-09,"[3, 8]","[3, 8]"
"(1, -1, -1, 0, -1, 1, 1, -1, 1)",-2.3230573125418773e-08,,
"(1, -1, -1, 0, -1, 1, 1, 0, 1)",-2.0649398333705576e-08,[3],[7]
"(1, -1, -1, 0, -1, 1, 1, 0, 0)",1.935881093784898e-07,[3],[8]
"(1, -1, -1, 0, 0, 1, 1, -1, 1)",-2.0649398333705576e-08,[3],[4]
"(1, -1, -1, 0, 0, 1, 1, -1, 0)",1.935881093784898e-07,[3],[8]
"(1, -1, -1, 0, 0, 1, 1, 1, -1)",2.581174791713197e-09,[4],[3]
"(1, -1, -1, 0, 0, 1, 1, 0, -1)",2.142375077121954e-07,[3],"[4, 7]"
"(1, -1, -1, 0, 0, 1, 1, 0, 0)",6.117384256360278e-07,[8],[3]
"(1, -1, -1, -1, -1, 1, 0, 1, 1)",2.581174791713197e-09,[6],[6]
"(1, -1, -1, -1, 0, 1, -1, 1, 1)",2.581174791713197e-09,[4],[4]
"(1, -1, -1, -1, 0, 1, 0, 1, 1)",5.162349583426394e-09,"[4, 6]","[4, 6]"
"(1, -1, -1, -1, 0, 1, 0, 1, 0)",1.0324699166852788e-08,[8],"[4, 6]"
"(1, -1, -1, 0, -1, 1, -1, 1, 1)",-2.3230573125418773e-08,,
"(1, -1, -1, 0, -1, 1, 0, 1, 1)",-2.0649398333705576e-08,[3],[6]
"(1, -1, -1, 0, -1, 1, 0, 1, 0)",-3.613644708398476e-08,[6],"[3, 8]"
"(1, -1, -1, 0, 0, 1, -1, 1, 1)",-2.0649398333705576e-08,[3],[4]
"(1, -1, -1, 0, 0, 1, -1, 1, 0)",-3.613644708398476e-08,[4],"[3, 8]"
"(1, -1, -1, 0, 0, 1, 0, 1, -1)",1.0324699166852788e-08,[3],"[4, 6]"
"(1, -1, -1, 0, 0, 1, 0, 1, 0)",-5.1623495834263946e-08,"[3, 8]","[4, 6]"
"(1, -1, -1, -1, 0, 1, 0, 0, 1)",2.1939985729562175e-07,[4],"[6, 7]"
"(1, -1, -1, 0, -1, 1, 0, 0, 1)",-8.77599429182487e-08,"[6, 7]",[3]
"(1, -1, -1, 0, 0, 1, -1, 0, 1)",1.6777636146135782e-07,[4],"[3, 7]"
"(1, -1, -1, 0, 0, 1, 0, -1, 1)",1.6777636146135782e-07,[4],"[3, 6]"
"(1, -1, -1, 0, 0, 1, 0, 0, 1)",4.6719263730008866e-07,[3],[4]
"(1, -1, -1, 0, 0, 1, 0, 0, 0)",3.4329624729785524e-06,[4],[7]
"(1, -1, 0, -1, -1, 1, 1, 1, -1)",0.0,[2],[2]
"(1, -1, 0, -1, -1, 1, 1, 1, 0)",2.581174791713197e-09,[2],[8]
"(1, -1, 0, -1, -1, 1, 1, -1, 1)",-2.3230573125418773e-08,,
"(1, -1, 0, -1, -1, 1, 1, 0, 1)",-2.0649398333705576e-08,[2],[7]
"(1, -1, 0, -1, -1, 1, 1, 0, 0)",-4.129879666741115e-08,[7],[2]
"(1, -1, 0, -1, 0, 1, 1, -1, 1)",-2.0649398333705576e-08,[2],[4]
"(1, -1, 0, -1, 0, 1, 1, -1, 0)",-3.613644708398476e-08,[4],"[2, 8]"
"(1, -1, 0, -1, 0, 1, 1, 1, -1)",0.0,"[2, 4]","[2, 4]"
"(1, -1, 0, -1, 0, 1, 1, 0, -1)",5.162349583426394e-09,"[2, 4]",[7]
"(1, -1, 0, -1, 0, 1, 1, 0, 0)",-6.194819500111673e-08,[2],[4]
"(1, -1, 0, -1, -1, 1, -1, 1, 1)",2.581174791713197e-09,[2],[2]
"(1, -1, 0, -1, -1, 1, 0, 1, 1)",5.162349583426394e-09,"[2, 6]","[2, 6]"
"(1, -1, 0, -1, -1, 1, 0, 1, 0)",1.0324699166852788e-08,[8],"[2, 6]"
"(1, -1, 0, -1, 0, 1, -1, 1, 1)",5.162349583426394e-09,"[2, 4]","[2, 4]"
"(1, -1, 0, -1, 0, 1, -1, 1, 0)",1.0324699166852788e-08,[8],"[2, 4]"
"(1, -1, 0, -1, 0, 1, 0, 1, -1)",0.0,"[2, 4, 6]","[2, 4, 6]"
"(1, -1, 0, -1, 0, 1, 0, 1, 0)",3.0974097500558366e-08,"[2, 4, 6]",[8]
"(1, -1, 0, -1, -1, 1, 0, 0, 1)",1.935881093784898e-07,[2],[6]
"(1, -1, 0, -1, 0, 1, -1, 0, 1)",4.2331266584096436e-07,"[2, 4]",[7]
"(1, -1, 0, -1, 0, 1, 0, -1, 1)",3.9750091792383236e-07,"[2, 4]",[6]
"(1, -1, 0, -1, 0, 1, 0, 0, 1)",1.2338015504389084e-06,[6],[4]
"(1, -1, 0, -1, 0, 1, 0, 0, 0)",2.457278401710964e-06,[8],[6]
"(1, -1, 0, 0, -1, 1, 1, -1, 0)",-1.8816764231589208e-06,,
"(1, -1, 0, 0, -1, 1, 1, 1, -1)",2.581174791713197e-09,[2],[3]
"(1, -1, 0, 0, -1, 1, 1, 0, -1)",1.884257597950634e-07,[3],[2]
"(1, -1, 0, 0, -1, 1, 1, 0, 0)",-1.5409613506527788e-06,[2],[7]
"(1, -1, 0, 0, -1, 1, -1, 1, 1)",-2.0649398333705576e-08,[3],[2]
"(1, -1, 0, 0, -1, 1, -1, 1, 0)",-4.129879666741115e-08,[2],[3]
"(1, -1, 0, 0, -1, 1, 0, 1, -1)",5.162349583426394e-09,"[3, 6]",[2]
"(1, -1, 0, 0, -1, 1, 0, 1, 0)",-6.194819500111673e-08,[3],[6]
"(1, -1, 0, 0, -1, 1, -1, 0, 1)",1.4196461354422586e-07,[2],[3]
"(1, -1, 0, 0, -1, 1, 0, -1, 1)",-1.8816764231589208e-06,,
"(1, -1, 0, 0, -1, 1, 0, 0, 1)",-1.633883643154454e-06,[3],[7]
"(1, -1, 0, 0, -1, 1, 0, 0, 0)",-6.432287580949288e-06,[7],[3]
"(1, -1, 0, 0, 0, 1, -1, 1, -1)",5.162349583426394e-09,"[3, 4]",[2]
"(1, -1, 0, 0, 0, 1, -1, 1, 0)",-6.194819500111673e-08,[3],[4]
"(1, -1, 0, 0, 0, 1, -1, -1, 1)",3.9750091792383236e-07,"[2, 4]",[3]
"(1, -1, 0, 0, 0, 1, -1, 0, 1)",1.1305545587703804e-06,[3],[4]
"(1, -1, 0, 0, 0, 1, -1, 0, 0)",3.195494392140938e-06,[4],[7]
"(1, -1, 0, 0, 0, 1, 1, -1, -1)",1.935881093784898e-07,[3],[2]
"(1, -1, 0, 0, 0, 1, 1, -1, 0)",-1.530636651485926e-06,"[2, 8]",[4]
"(1, -1, 0, 0, 0, 1, 0, -1, 1)",-9.188982258498981e-07,"[3, 6]",[4]
"(1, -1, 0, 0, 0, 1, 0, -1, 0)",-3.820138691735532e-06,[4],[2]
"(1, -1, 0, 0, 0, 1, 1, 0, -1)",6.014137264691749e-07,[2],[3]
"(1, -1, 0, 0, 0, 1, 0, 1, -1)",2.0649398333705576e-08,[2],[3]
"(1, -1, 0, 0, 0, 1, 0, 0, -1)",2.2198103208733495e-06,[3],[2]
"(1, -1, 0, 0, 0, 1, 0, 0, 0)",1.0531193150189833e-06,[2],[4]
